mtime,stream_id,A,B,C,D,E,F,G,H,I,J
2021-10-03T04:00,GL,7,5,8,3,8,11,3,0,19,19
2021-10-03T04:00,G9,4,14,0,2,9,23,7,0,5,7
2021-10-03T04:00,F7,32,1,8,4,0,28,0,0,19,46
2021-10-03T04:00,H2,6,7,5,3,4,13,4,1,14,17
2021-10-03T04:00,H3,12,8,4,5,7,11,3,1,16,32
2021-10-03T04:00,Eo,4,8,13,4,1,0,12,0,8,2
2021-10-03T04:00,Dx,17,12,11,7,28,36,12,0,22,52
2021-10-03T04:00,BC,13,15,3,62,18,23,6,0,20,15
2021-10-03T04:00,Fz,12,5,6,2,4,7,0,0,4,8
2021-10-03T04:00,CX,22,29,37,7,67,67,34,0,71,72
2021-10-03T04:00,DH,37,4,1,49,8,8,5,0,2,19
2021-10-03T04:00,EH,19,0,2,9,11,27,10,0,13,42
2021-10-03T04:00,Gh,3,0,0,1,0,7,0,0,9,5
2021-10-03T04:00,E2,4,0,8,4,0,10,3,0,16,2
2021-10-03T04:00,Hp,10,17,23,5,54,55,12,3,59,98
2021-10-03T04:00,HA,37,17,1,106,2,69,13,0,31,34
2021-10-03T04:00,E5,10,1,0,8,0,3,1,0,0,0
2021-10-03T04:00,Fp,24,11,5,8,5,28,6,2,27,19
2021-10-03T04:00,Hq,14,16,25,5,9,20,11,3,28,49
2021-10-03T04:00,Fc,2,6,0,2,0,5,0,0,0,0
2021-10-03T04:00,Hn,1,3,3,2,4,8,0,0,6,12
2021-10-03T04:00,G1,15,85,5,6,0,61,7,0,19,32
2021-10-03T04:00,Do,8,2,12,6,2,4,5,0,9,58
2021-10-03T04:00,Ff,3,0,0,0,0,0,3,0,6,2
2021-10-03T04:00,Gt,3,6,0,2,1,9,2,0,7,3
2021-10-03T04:00,Gk,13,22,10,10,9,29,13,4,26,34
2021-10-03T04:00,h,9,0,0,4,8,10,0,0,3,26
2021-10-03T04:00,Hi,9,4,0,2,0,5,1,1,8,11
2021-10-03T04:00,Ge,7,4,6,4,11,26,15,1,16,44
2021-10-03T04:00,HJ,4,0,0,3,0,7,8,0,9,8
2021-10-03T04:00,HE,7,0,0,2,0,11,0,0,4,3
2021-10-03T04:00,Hj,4,0,0,4,0,5,1,0,2,9
2021-10-03T04:00,H4,8,0,0,3,0,5,2,0,0,5
2021-10-03T04:00,EX,5,10,3,1,1,8,0,0,7,4
2021-10-03T04:00,AS,37,44,73,20,109,124,34,18,91,164
2021-10-03T04:00,GP,6,16,1,5,0,22,3,0,30,34
2021-10-03T04:00,Ga,3,1,9,4,20,3,7,0,9,16
2021-10-03T04:00,H5,9,8,3,2,8,26,3,0,16,27
2021-10-03T04:00,HX,4,0,0,4,1,1,1,0,13,2
2021-10-03T04:00,Fo,10,6,0,1,0,10,0,0,8,7
2021-10-03T04:00,HL,3,2,0,4,0,12,0,0,4,15
2021-10-03T04:00,GN,5,1,2,1,2,6,0,0,31,12
2021-10-03T04:00,EO,4,16,2,2,2,11,1,0,6,9
2021-10-03T04:00,Fq,5,3,0,3,0,2,0,0,2,1
2021-10-03T04:00,Gy,3,4,0,2,0,10,0,0,11,6
2021-10-03T04:00,He,14,6,0,5,4,11,4,0,6,10
2021-10-03T04:05,F7,32,0,8,4,0,26,0,0,25,44
2021-10-03T04:05,Gi,8,4,1,5,4,7,5,0,9,13
2021-10-03T04:05,HS,4,2,0,2,0,1,0,0,0,2
2021-10-03T04:05,Gk,14,21,8,7,12,26,10,8,22,29
2021-10-03T04:05,Hw,6,2,0,2,4,1,1,0,7,14
2021-10-03T04:05,Dz,5,11,0,6,2,11,0,0,10,10
2021-10-03T04:05,FX,4,0,0,0,0,0,0,0,0,0
2021-10-03T04:05,HE,6,0,0,2,0,8,0,0,2,3
2021-10-03T04:05,Dh,17,5,0,19,1,8,7,0,8,13
2021-10-03T04:05,Gq,20,8,0,1,0,4,0,0,5,15
2021-10-03T04:05,Gg,5,0,0,3,0,0,0,0,6,0
2021-10-03T04:05,H6,6,6,1,2,3,2,0,0,3,7
2021-10-03T04:05,Gy,2,0,0,2,3,17,0,0,2,8
2021-10-03T04:05,FC,3,6,0,1,7,0,0,0,8,9
2021-10-03T04:05,Hr,14,17,12,5,12,43,10,1,45,70
2021-10-03T04:05,H7,16,22,9,5,7,28,3,2,21,38
2021-10-03T04:05,E4,5,12,3,4,3,16,1,2,13,15
2021-10-03T04:05,Dx,12,10,8,4,18,31,6,0,16,32
2021-10-03T04:05,FZ,5,7,1,4,0,8,2,0,4,16
2021-10-03T04:05,He,10,4,0,6,4,12,4,0,6,10
2021-10-03T04:05,Hk,60,45,22,13,22,104,39,9,66,118
2021-10-03T04:05,Du,19,12,0,4,1,23,1,0,0,2
2021-10-03T04:05,G1,14,66,1,6,0,48,2,0,11,20
2021-10-03T04:05,Hu,15,1,1,4,3,10,0,0,8,3
2021-10-03T04:05,E5,10,1,0,7,0,4,0,0,0,0
2021-10-03T04:05,F0,17,9,9,4,12,24,1,0,14,22
2021-10-03T04:05,Fz,11,6,6,2,5,6,1,0,3,7
2021-10-03T04:05,Ge,12,6,11,4,8,22,16,1,19,43
2021-10-03T04:05,H8,2,0,7,2,2,9,0,0,2,10
2021-10-03T04:05,Eh,6,7,0,3,0,16,0,0,22,12
2021-10-03T04:05,Gh,3,0,0,1,0,10,3,0,11,3
2021-10-03T04:05,EW,4,13,5,7,6,16,1,1,9,14
2021-10-03T04:05,H2,17,11,4,3,13,19,5,5,20,35
2021-10-03T04:05,HC,18,12,11,7,10,12,17,2,13,71
2021-10-03T04:05,Gw,2,2,0,1,0,84,0,0,0,0
2021-10-03T04:05,HL,3,2,2,4,0,10,0,0,3,14
2021-10-03T04:05,HQ,3,1,6,2,2,7,1,0,4,4
2021-10-03T04:05,Ht,8,0,0,8,5,8,0,0,0,10
2021-10-03T04:05,G9,4,10,0,2,9,23,8,0,6,8
2021-10-03T04:05,H9,2,1,0,2,0,9,2,0,4,4
2021-10-03T04:05,Hz,26,42,14,8,14,85,12,4,86,107
2021-10-03T04:05,Fc,4,4,0,2,0,4,0,0,0,0
2021-10-03T04:05,Eo,4,8,8,4,3,1,12,1,2,6
2021-10-03T04:05,Gj,18,10,0,4,0,2,0,0,1,2
2021-10-03T04:05,HZ,13,5,2,6,4,13,3,0,6,30
2021-10-03T04:05,GJ,3,0,2,2,4,13,2,0,1,3
2021-10-03T04:05,ED,51,42,147,15,323,173,130,8,326,596
2021-10-03T04:05,Ho,4,4,0,4,0,13,0,0,0,22
2021-10-03T04:05,Ga,3,1,10,4,18,1,6,0,6,14
2021-10-03T04:05,EH,12,5,0,3,12,33,12,1,9,32
2021-10-03T04:05,Hy,19,10,7,7,11,22,8,1,11,43
2021-10-03T04:05,Hx,5,8,1,2,0,1,0,0,5,15
2021-10-03T04:05,FQ,3,11,0,3,0,4,1,0,0,9
2021-10-03T04:05,Gr,8,1,0,4,0,1,4,0,0,15
2021-10-03T04:05,Gt,4,5,0,3,0,4,2,0,6,7
2021-10-03T04:05,HM,11,7,2,2,0,15,0,2,2,8
2021-10-03T04:05,Fg,7,2,0,2,2,9,0,0,7,1
2021-10-03T04:05,Hv,57,29,31,12,37,65,36,7,88,131
2021-10-03T04:05,Hg,1,1,0,1,1,0,0,0,0,0
2021-10-03T04:05,GL,10,7,6,2,4,12,2,1,17,18
2021-10-03T04:05,EX,5,10,4,2,0,7,0,0,4,4
2021-10-03T04:05,FM,8,4,1,4,6,5,3,0,35,32
2021-10-03T04:05,FN,10,13,1,4,1,27,9,0,12,37
2021-10-03T04:05,Ej,37,45,36,8,35,71,32,0,58,91
2021-10-03T04:05,F2,13,20,13,3,30,38,6,3,43,91
2021-10-03T04:05,GN,5,1,2,1,2,6,0,0,30,12
2021-10-03T04:05,Hq,3,7,17,2,1,8,2,0,24,22
2021-10-03T04:05,HY,9,1,5,4,2,16,0,0,9,3
2021-10-03T04:05,HA,33,20,1,93,2,68,8,0,29,29
2021-10-03T04:05,IA,7,0,0,12,0,1,0,0,1,12
2021-10-03T04:05,E2,5,0,8,4,0,8,4,0,11,6
2021-10-03T04:05,Hs,9,1,2,2,2,6,4,0,8,17
2021-10-03T04:05,Bm,13,2,0,2,1,22,1,1,5,5
2021-10-03T04:05,HX,5,1,0,4,0,1,2,0,8,0
2021-10-03T04:05,GH,4,2,4,8,4,14,0,0,2,10
2021-10-03T04:05,CX,28,25,38,9,70,79,35,1,65,74
2021-10-03T04:05,GP,5,6,0,4,0,14,0,0,9,12
2021-10-03T04:05,Hp,9,12,19,3,58,39,8,2,47,93
2021-10-03T04:05,H1,15,8,18,3,10,14,10,3,15,35
2021-10-03T04:05,IB,8,4,2,6,4,12,4,0,9,17
2021-10-03T04:05,IC,8,9,5,2,7,19,5,1,29,41
2021-10-03T04:05,H0,25,18,10,5,2,26,4,0,34,35
2021-10-03T04:05,Fa,16,19,1,4,18,23,0,0,28,25
2021-10-03T04:05,H3,12,7,3,3,4,12,4,1,14,35
2021-10-03T04:05,Fp,17,6,4,5,3,15,6,1,13,12
2021-10-03T04:05,H5,9,4,1,2,7,17,1,0,11,22
2021-10-03T04:05,GX,4,4,0,3,0,12,0,0,0,4
2021-10-03T04:05,Gb,4,1,0,6,0,9,2,0,8,2
2021-10-03T04:05,Do,9,2,12,6,2,6,5,0,10,64
2021-10-03T04:05,Fo,9,5,0,1,0,8,0,0,9,8
2021-10-03T04:05,BC,12,15,7,53,14,24,5,0,18,14
2021-10-03T04:05,HH,5,9,0,1,0,5,0,0,0,1
2021-10-03T04:05,ID,3,1,3,2,3,21,0,0,4,4
2021-10-03T04:05,Gv,5,2,0,1,0,44,1,0,1,2
2021-10-03T04:05,GS,7,2,0,4,0,46,0,0,7,0
2021-10-03T04:05,AS,27,35,49,16,85,101,24,12,69,127
2021-10-03T04:05,HR,2,5,0,7,0,3,1,0,3,1
2021-10-03T04:05,FI,3,6,0,2,0,41,5,0,0,3
2021-10-03T04:05,Fq,7,4,0,5,1,6,0,0,4,2
2021-10-03T04:05,DW,19,14,0,21,10,18,0,0,6,15
2021-10-03T04:10,Bm,13,0,0,2,2,17,0,1,1,3
2021-10-03T04:10,Fg,8,1,0,2,2,9,0,0,4,0
2021-10-03T04:10,FX,4,0,0,0,0,0,0,0,0,0
2021-10-03T04:10,BC,12,14,4,50,10,24,2,3,18,14
2021-10-03T04:10,IE,4,2,5,1,1,9,1,1,8,16
2021-10-03T04:10,H3,11,10,9,4,7,12,1,4,18,36
2021-10-03T04:10,IF,4,2,3,2,4,4,1,0,13,8
2021-10-03T04:10,Ho,4,5,0,4,0,12,0,0,0,22
2021-10-03T04:10,IG,8,8,10,4,10,18,7,1,17,48
2021-10-03T04:10,GS,7,4,0,4,0,49,0,0,1,0
2021-10-03T04:10,IH,6,0,0,3,5,4,2,0,4,8
2021-10-03T04:10,Fp,16,5,4,5,4,17,4,1,14,13
2021-10-03T04:10,AS,29,36,42,17,86,94,26,12,65,112
2021-10-03T04:10,Hg,1,1,0,1,1,0,0,0,0,0
2021-10-03T04:10,Hq,4,2,6,2,2,4,3,0,18,12
2021-10-03T04:10,H9,2,4,0,2,0,10,0,0,4,5
2021-10-03T04:10,FI,2,10,0,2,0,39,4,0,0,0
2021-10-03T04:10,H1,9,5,8,1,6,5,7,0,3,25
2021-10-03T04:10,Dx,14,12,12,5,18,38,6,0,21,33
2021-10-03T04:10,II,5,5,1,1,1,6,0,0,5,9
2021-10-03T04:10,Fa,14,20,0,4,17,20,1,1,26,31
2021-10-03T04:10,Hy,13,8,6,7,8,20,5,0,7,26
2021-10-03T04:10,HL,3,0,0,4,0,9,1,0,3,14
2021-10-03T04:10,GH,3,1,4,7,3,12,0,0,1,8
2021-10-03T04:10,Gh,6,0,2,1,0,10,2,0,12,1
2021-10-03T04:10,F0,18,11,15,5,9,18,3,0,15,28
2021-10-03T04:10,Dh,16,5,0,20,0,5,7,0,8,13
2021-10-03T04:10,E4,5,12,3,4,3,18,1,2,13,13
2021-10-03T04:10,Gi,5,3,0,5,4,5,2,0,6,6
2021-10-03T04:10,Do,8,2,13,6,2,6,5,0,11,65
2021-10-03T04:10,HH,6,1,0,1,0,1,0,0,0,1
2021-10-03T04:10,Eh,3,6,0,3,0,15,0,0,16,9
2021-10-03T04:10,H0,21,10,2,4,0,15,1,0,25,24
2021-10-03T04:10,ID,5,3,0,2,4,19,0,0,8,2
2021-10-03T04:10,E2,6,1,8,4,0,8,6,0,8,6
2021-10-03T04:10,Fz,21,5,15,10,15,21,9,0,17,41
2021-10-03T04:10,Ht,8,3,0,4,4,7,0,0,0,8
2021-10-03T04:10,HM,6,4,0,2,0,8,0,2,5,8
2021-10-03T04:10,IB,20,12,5,11,11,35,11,4,18,30
2021-10-03T04:10,Ge,13,6,14,4,6,19,12,0,18,49
2021-10-03T04:10,Gt,3,8,0,5,0,8,2,0,7,11
2021-10-03T04:10,GN,5,1,1,1,2,6,0,0,28,10
2021-10-03T04:10,IJ,2,2,2,1,2,2,4,0,2,5
2021-10-03T04:10,G9,4,13,2,4,8,24,7,4,8,14
2021-10-03T04:10,GP,4,1,0,2,0,13,0,0,5,7
2021-10-03T04:10,FQ,4,10,0,4,0,3,2,0,0,10
2021-10-03T04:10,EX,4,9,3,2,0,5,0,0,3,7
2021-10-03T04:10,FZ,6,19,0,5,2,12,0,0,8,23
2021-10-03T04:10,FC,3,7,0,2,7,2,0,0,9,8
2021-10-03T04:10,GX,4,4,0,1,0,9,0,0,1,9
2021-10-03T04:10,Gj,17,9,0,5,0,0,0,0,4,1
2021-10-03T04:10,Hs,8,2,1,2,1,4,2,0,12,17
2021-10-03T04:10,Hz,36,46,22,5,27,113,15,6,124,165
2021-10-03T04:10,Fc,6,4,0,2,0,4,0,0,2,2
2021-10-03T04:10,HN,1,0,2,1,9,7,3,0,5,3
2021-10-03T04:10,HZ,9,5,5,4,3,7,1,0,6,24
2021-10-03T04:10,G1,18,73,3,8,5,55,3,0,13,19
2021-10-03T04:10,CX,20,19,39,11,35,60,26,9,28,52
2021-10-03T04:10,He,11,4,0,6,4,11,4,0,6,11
2021-10-03T04:10,Hp,11,14,28,3,94,60,13,2,58,113
2021-10-03T04:10,IK,3,2,0,1,0,10,3,0,6,8
2021-10-03T04:10,ED,56,43,152,18,341,184,131,7,338,612
2021-10-03T04:10,EW,5,15,6,7,9,17,2,1,10,17
2021-10-03T04:10,Fo,9,5,0,1,0,6,0,0,12,6
2021-10-03T04:10,H5,8,2,0,2,3,15,0,0,17,16
2021-10-03T04:10,HS,2,0,0,2,0,0,0,0,0,1
2021-10-03T04:10,HC,23,7,9,11,12,19,17,3,18,65
2021-10-03T04:10,Hw,6,1,0,2,1,4,1,0,3,11
2021-10-03T04:10,Hr,12,17,7,5,13,31,9,4,42,47
2021-10-03T04:10,Du,14,13,1,4,2,28,0,0,5,10
2021-10-03T04:10,Hk,59,40,24,19,35,118,42,5,72,131
2021-10-03T04:10,IL,14,8,24,7,46,51,8,5,18,64
2021-10-03T04:10,Gq,19,8,0,2,0,4,0,0,4,7
2021-10-03T04:10,FM,7,8,2,3,0,7,5,0,24,25
2021-10-03T04:10,Ga,4,1,8,4,16,4,2,0,3,26
2021-10-03T04:10,Ej,36,46,32,8,34,69,31,1,56,85
2021-10-03T04:10,IM,4,6,3,4,7,11,3,0,10,29
2021-10-03T04:10,Dz,7,8,0,6,0,16,0,0,6,11
2021-10-03T04:10,IN,4,0,0,30,0,35,2,0,1,4
2021-10-03T04:10,HA,28,11,1,102,0,74,9,0,33,33
2021-10-03T04:10,H7,10,19,9,8,3,21,3,0,12,34
2021-10-03T04:10,HQ,3,0,7,1,5,13,0,1,8,9
2021-10-03T04:10,H2,16,10,2,2,17,20,2,6,20,24
2021-10-03T04:10,Gy,3,0,0,2,4,14,0,0,2,5
2021-10-03T04:10,Gr,8,1,0,10,0,4,4,0,0,10
2021-10-03T04:10,Hx,3,5,0,2,0,2,0,0,2,10
2021-10-03T04:10,DW,25,3,1,17,5,22,2,0,14,15
2021-10-03T04:10,FN,21,16,10,4,2,35,10,0,12,25
2021-10-03T04:10,IO,4,0,0,1,0,3,0,0,11,5
2021-10-03T04:10,F2,15,22,10,4,31,36,7,4,36,80
2021-10-03T04:10,Gk,15,13,4,4,3,23,8,8,11,33
2021-10-03T04:10,HY,5,0,1,4,1,19,0,0,2,13
2021-10-03T04:10,IP,2,1,0,2,2,4,0,0,6,7
2021-10-03T04:10,IQ,9,2,5,3,4,5,4,0,5,11
2021-10-03T04:10,IR,3,5,2,3,0,12,4,0,10,11
2021-10-03T04:10,Hv,161,105,101,20,168,294,122,27,294,472
2021-10-03T04:10,F7,29,0,8,4,0,26,0,0,21,43
2021-10-03T04:10,EH,15,7,1,10,18,24,17,0,17,30
2021-10-03T04:10,Eo,6,8,8,4,3,3,12,1,1,8
2021-10-03T04:10,GL,9,3,3,2,6,12,2,0,11,14
2021-10-03T04:15,H7,6,10,0,7,0,8,1,0,12,23
2021-10-03T04:15,FQ,4,11,0,4,0,4,2,0,0,8
2021-10-03T04:15,Do,8,3,12,7,4,7,7,1,13,61
2021-10-03T04:15,IB,34,33,12,11,16,70,13,1,41,51
2021-10-03T04:15,H5,9,3,2,2,3,10,1,0,19,10
2021-10-03T04:15,IS,27,29,14,3,13,58,11,4,31,51
2021-10-03T04:15,II,14,12,9,3,6,19,5,2,19,34
2021-10-03T04:15,IT,4,3,2,1,3,6,1,0,3,12
2021-10-03T04:15,GL,6,1,6,2,0,10,0,0,10,6
2021-10-03T04:15,Hr,10,12,11,4,10,29,10,6,39,54
2021-10-03T04:15,E4,5,11,2,4,2,19,1,2,14,17
2021-10-03T04:15,BC,12,13,3,48,10,19,3,0,20,14
2021-10-03T04:15,IU,13,4,2,3,1,8,2,0,14,15
2021-10-03T04:15,H9,3,2,0,2,0,9,0,0,4,3
2021-10-03T04:15,CX,11,14,25,5,25,43,18,6,27,42
2021-10-03T04:15,DW,23,11,2,26,8,26,7,1,24,13
2021-10-03T04:15,Fz,21,0,14,10,13,22,8,0,16,41
2021-10-03T04:15,Fg,6,1,0,2,2,10,0,0,2,1
2021-10-03T04:15,IL,22,14,33,7,49,76,11,5,22,76
2021-10-03T04:15,Hp,16,22,43,5,136,86,24,0,85,153
2021-10-03T04:15,Ho,4,5,0,4,0,12,0,0,0,26
2021-10-03T04:15,IV,7,6,1,1,2,14,1,0,5,11
2021-10-03T04:15,Hs,4,0,0,2,0,1,2,0,10,11
2021-10-03T04:15,HA,26,14,1,87,2,72,9,0,39,29
2021-10-03T04:15,IW,9,5,1,5,0,5,1,0,6,10
2021-10-03T04:15,ED,59,43,169,19,366,204,141,8,363,643
2021-10-03T04:15,FI,2,6,0,2,0,39,4,0,0,1
2021-10-03T04:15,Hv,244,126,133,24,261,451,149,33,384,648
2021-10-03T04:15,Eh,3,6,0,3,0,12,0,0,15,13
2021-10-03T04:15,Gh,5,0,2,1,0,9,0,0,6,4
2021-10-03T04:15,HH,4,4,0,1,0,1,0,0,0,0
2021-10-03T04:15,Bm,11,0,0,2,2,11,0,0,1,4
2021-10-03T04:15,HL,2,1,0,2,0,13,0,0,2,17
2021-10-03T04:15,IO,4,2,0,2,0,5,0,0,19,2
2021-10-03T04:15,F0,22,11,8,4,9,15,3,0,13,17
2021-10-03T04:15,IH,7,0,0,3,4,4,2,0,4,8
2021-10-03T04:15,HM,4,4,0,2,0,3,0,2,4,8
2021-10-03T04:15,HN,2,0,0,2,4,7,3,0,2,5
2021-10-03T04:15,IX,5,6,1,4,0,24,0,0,7,6
2021-10-03T04:15,EX,2,10,3,1,0,8,0,0,3,4
2021-10-03T04:15,IN,3,0,0,29,0,31,2,0,0,3
2021-10-03T04:15,F7,28,0,9,4,0,22,0,0,22,43
2021-10-03T04:15,Gk,18,20,0,6,0,18,10,8,12,27
2021-10-03T04:15,IY,5,2,1,10,4,9,4,0,0,13
2021-10-03T04:15,HY,6,0,0,4,2,13,0,0,11,11
2021-10-03T04:15,IZ,13,4,2,5,2,15,4,0,14,20
2021-10-03T04:15,Ia,7,0,2,3,0,9,0,0,6,9
2021-10-03T04:15,IP,4,2,1,1,1,8,0,0,4,8
2021-10-03T04:15,H0,20,9,0,6,3,18,2,1,17,24
2021-10-03T04:15,FZ,7,11,0,4,1,11,0,0,2,13
2021-10-03T04:15,H2,12,5,2,2,11,18,2,4,22,18
2021-10-03T04:15,EH,22,2,0,8,16,27,13,0,13,30
2021-10-03T04:15,Hz,27,37,12,6,21,85,13,7,93,120
2021-10-03T04:15,E2,5,0,8,4,0,9,12,0,8,1
2021-10-03T04:15,GP,3,1,0,3,0,19,0,0,7,6
2021-10-03T04:15,GS,5,2,0,4,0,48,0,0,2,0
2021-10-03T04:15,F2,15,20,11,3,28,36,10,5,33,85
2021-10-03T04:15,Gr,8,1,0,5,0,6,4,0,2,8
2021-10-03T04:15,Ht,8,1,0,4,6,11,0,0,0,8
2021-10-03T04:15,H3,5,7,4,4,4,6,2,6,11,14
2021-10-03T04:15,Eo,5,8,8,4,0,4,4,0,0,13
2021-10-03T04:15,Gj,12,8,0,4,0,8,0,0,3,4
2021-10-03T04:15,Gq,18,11,0,1,0,4,0,0,4,11
2021-10-03T04:15,HC,21,10,12,9,13,20,20,4,14,76
2021-10-03T04:15,Hw,8,2,0,2,1,6,0,0,7,17
2021-10-03T04:15,GN,5,0,0,1,2,6,0,0,25,9
2021-10-03T04:15,Fc,6,4,0,2,0,4,0,0,6,2
2021-10-03T04:15,He,12,3,0,6,4,8,4,0,6,11
2021-10-03T04:15,Ib,4,1,2,1,3,3,1,0,3,12
2021-10-03T04:15,Ic,10,7,0,4,3,10,0,1,8,13
2021-10-03T04:15,EW,6,18,8,9,10,21,2,1,12,22
2021-10-03T04:15,Ga,4,0,3,4,11,2,6,0,2,21
2021-10-03T04:15,Fa,12,23,0,6,9,28,3,0,26,28
2021-10-03T04:15,Dh,17,4,0,17,0,6,6,0,8,12
2021-10-03T04:15,IM,7,8,9,5,8,16,7,1,16,56
2021-10-03T04:15,FN,20,23,8,5,8,37,15,3,24,46
2021-10-03T04:15,GH,3,1,3,6,3,11,0,0,1,6
2021-10-03T04:15,Hk,54,36,20,19,29,101,40,6,75,119
2021-10-03T04:15,HZ,5,4,5,5,1,6,4,1,6,20
2021-10-03T04:15,Du,16,19,0,4,3,28,0,0,1,7
2021-10-03T04:15,Hq,1,2,1,1,0,3,1,0,8,2
2021-10-03T04:15,Dx,13,10,11,4,19,31,1,0,19,32
2021-10-03T04:15,Fo,9,7,0,2,0,6,0,0,13,5
2021-10-03T04:15,IG,9,6,5,6,9,8,5,3,11,38
2021-10-03T04:15,IE,3,8,4,2,0,10,0,0,9,16
2021-10-03T04:15,Hg,1,3,0,1,1,0,0,0,0,0
2021-10-03T04:15,Id,7,4,0,1,0,31,1,0,13,13
2021-10-03T04:15,G1,4,24,1,1,3,16,0,0,5,3
2021-10-03T04:15,Gi,3,2,0,3,2,4,2,1,4,5
2021-10-03T04:15,Dz,6,10,0,6,0,15,0,0,7,11
2021-10-03T04:15,G6,7,0,0,4,0,4,0,0,0,3
2021-10-03T04:15,Ge,6,5,14,2,5,16,4,1,17,45
2021-10-03T04:15,FC,3,8,0,1,6,5,0,0,9,8
2021-10-03T04:15,Gt,3,5,0,5,0,7,0,0,6,9
2021-10-03T04:15,FX,4,0,0,0,0,0,0,0,0,0
2021-10-03T04:15,Ej,30,45,32,8,32,67,24,4,53,88
2021-10-03T04:15,IF,4,2,6,2,3,3,0,0,11,4
2021-10-03T04:15,Ie,8,7,5,1,4,15,4,1,19,23
2021-10-03T04:15,Fp,17,5,5,6,3,13,4,1,12,10
2021-10-03T04:15,AS,25,29,42,15,86,79,24,12,64,115
2021-10-03T04:20,HN,1,0,3,1,5,7,4,0,2,5
2021-10-03T04:20,IG,6,3,5,3,7,9,5,0,10,41
2021-10-03T04:20,Gi,4,3,0,3,1,1,2,0,4,4
2021-10-03T04:20,Dx,15,9,8,4,22,31,1,0,15,39
2021-10-03T04:20,He,11,4,0,6,4,8,4,0,4,10
2021-10-03T04:20,ED,61,42,180,19,362,204,152,8,362,647
2021-10-03T04:20,Hg,2,3,0,2,1,0,0,0,0,0
2021-10-03T04:20,Ic,7,8,0,4,0,5,0,1,1,13
2021-10-03T04:20,Eo,5,9,8,4,5,2,0,1,2,10
2021-10-03T04:20,Fg,7,0,0,1,2,5,0,0,4,0
2021-10-03T04:20,If,3,4,1,1,0,7,3,0,4,6
2021-10-03T04:20,DW,14,23,1,8,10,23,6,0,20,13
2021-10-03T04:20,H7,5,3,0,5,0,3,0,0,6,16
2021-10-03T04:20,IH,6,0,0,2,4,4,1,0,4,8
2021-10-03T04:20,Ig,3,3,0,2,0,6,0,0,6,7
2021-10-03T04:20,IJ,1,2,2,1,2,3,4,0,3,5
2021-10-03T04:20,IB,30,23,18,8,22,64,7,0,43,51
2021-10-03T04:20,Gb,13,2,0,4,0,0,0,0,6,9
2021-10-03T04:20,Ih,14,14,6,4,6,31,7,1,25,36
2021-10-03T04:20,FZ,2,1,0,4,0,10,0,0,2,10
2021-10-03T04:20,Fz,24,0,15,8,12,19,6,0,15,40
2021-10-03T04:20,Hp,13,12,34,5,96,64,21,2,51,89
2021-10-03T04:20,Gj,14,6,0,2,0,8,0,0,4,12
2021-10-03T04:20,Dz,10,8,1,6,0,21,0,0,12,7
2021-10-03T04:20,Fp,13,5,3,5,2,8,4,1,7,6
2021-10-03T04:20,FI,2,4,1,2,4,42,4,0,0,0
2021-10-03T04:20,FC,5,10,0,3,5,3,0,0,9,8
2021-10-03T04:20,Fo,9,11,0,1,0,5,0,0,8,5
2021-10-03T04:20,EX,6,12,3,2,1,5,0,0,6,9
2021-10-03T04:20,Hv,149,79,92,18,169,254,102,18,259,427
2021-10-03T04:20,E2,4,0,8,4,8,8,4,0,8,0
2021-10-03T04:20,Ii,2,0,0,5,3,5,1,1,5,1
2021-10-03T04:20,HL,3,0,0,2,0,10,0,0,5,15
2021-10-03T04:20,IS,264,307,111,23,123,576,123,39,314,536
2021-10-03T04:20,Gq,17,8,0,2,0,5,0,0,5,9
2021-10-03T04:20,HU,4,0,1,1,0,9,0,0,9,0
2021-10-03T04:20,Ha,2,1,0,1,0,1,0,0,3,1
2021-10-03T04:20,IY,5,1,0,10,4,8,7,0,0,10
2021-10-03T04:20,Gt,7,5,0,4,0,7,0,0,8,13
2021-10-03T04:20,H5,11,6,0,2,5,11,0,0,16,10
2021-10-03T04:20,IM,5,6,7,4,7,21,1,0,19,46
2021-10-03T04:20,Gr,3,2,0,4,0,2,4,0,4,10
2021-10-03T04:20,GS,8,6,0,4,0,63,0,0,2,3
2021-10-03T04:20,FN,35,22,22,5,15,50,21,7,40,65
2021-10-03T04:20,Fc,6,4,0,2,0,5,0,0,5,2
2021-10-03T04:20,Hw,9,4,1,2,4,10,4,0,7,20
2021-10-03T04:20,GP,4,0,0,2,0,13,1,0,2,13
2021-10-03T04:20,IZ,15,14,3,3,3,3,5,0,6,9
2021-10-03T04:20,Gk,15,21,0,4,5,22,11,8,12,32
2021-10-03T04:20,Du,16,21,0,4,2,39,0,0,1,5
2021-10-03T04:20,IX,9,12,0,6,1,52,0,0,12,4
2021-10-03T04:20,IW,9,2,1,3,0,5,2,0,8,9
2021-10-03T04:20,Ie,23,23,16,5,16,49,13,4,62,85
2021-10-03T04:20,Bm,8,0,0,1,0,11,0,0,0,4
2021-10-03T04:20,Ga,1,0,3,3,8,4,0,0,0,7
2021-10-03T04:20,Dh,19,4,0,15,3,5,6,0,7,14
2021-10-03T04:20,IV,5,9,1,1,3,15,1,0,7,15
2021-10-03T04:20,IO,5,0,0,3,0,5,0,0,12,0
2021-10-03T04:20,EW,6,19,9,7,8,22,2,0,14,17
